,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
69,600519.SH,600519,贵州茅台,10002602,通用,2007-06-30 00:00:00,中报,2007中报,058001001,2008-08-28 00:00:00,2008-08-28 00:00:00,CNY,3382733993.41,,,,,,,,,,,,2952037.45,48316812.99,,,3434002843.85,566986527.26,,,,,,308683973.48,1657337134.6,215182150.96,,,2748189786.3,,,685813057.55,,,,,,,,,,332503082.61,17000000.0,,,,,,,349503082.61,,,-349503082.61,,,,,247996.59,,,247996.59,,900000.0,,,14063.7,,,,914063.7,,,-666067.11,,,,335643907.83,4474221148.33,,,4809865056.16,893948241.41,1317514.09,49772665.39,49772665.39,,3214603.12,4580442.62,,,,-98880.0,149474.44,,1864264.06,-859950.0,14525569.27,14525569.27,,,-139118319.89,-29402802.81,-114079764.15,,,,685813057.55,,,,,4809865056.16,4474221148.33,,,,,335643907.83,23.3623422173,,,,,,,,,,,,5149.4150941886,19.2172756254,,,23.40556418,46.6828656342,,,,,,73.7012478861,21.2059820395,-15.8511567758,,,25.6408814157,,,15.1930621992,,,,,,,,,,6.5894630981,,,,,,,,12.0390994096,,,-12.0390994096,,,,,-46.4425763013,,,-46.4425763013,,-99.8809948392,,,,,,,-99.8791352249,,,99.9118733491,,,,171.0516259694,14.7842866208,,,40.4117017122,48.2211424215,,21.8304863753,21.8304863753,,958.9298954897,8.5983480762,,,,-6501.4501667044,,,333.7193051247,,-19.5228577507,-19.5228577507,,,-437.8309249167,-340.3422097286,8.7565339656,,,,15.1930621992,,,,,40.4117017122,14.7842866208,,,,,171.0516259694,,,44224552.45,52.24285352
70,600519.SH,600519,贵州茅台,10002602,通用,2007-03-31 00:00:00,一季报,2007一季报,058001001,2008-04-22 00:00:00,2008-04-22 00:00:00,CNY,1961548939.66,,,,,,,,,,,,,36324558.93,,,1997873498.59,312227426.81,,,,,,184609700.68,980951193.45,139542111.57,,,1617330432.51,,,380543066.08,,,,,,,,,,182658817.77,17000000.0,,,,,,,199658817.77,,,-199658817.77,,,,,213750.0,,,213750.0,,-166334.65,,,,,,,-166334.65,,,380084.65,,,,181264332.96,4474221148.33,,,4655485481.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3831767151,,,,,,,,,,,,,947.7729801644,,,23.3663267352,28.9245681209,,,,,,44.7639159045,14.3163198482,-16.3108469143,,,15.9755652059,,,69.1903513576,,,,,,,,,,74.2639385498,,,,,,,,90.4826297223,,,-90.4826297223,,,,,-83.9793840043,,,-83.9793840043,,-100.475271236,,,,,,,-100.475271236,,,101.1290665449,,,,109.7017296215,348.584596861,,,329.5331880401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,600519.SH,600519,贵州茅台,10002602,通用,2006-12-31 00:00:00,年报,2006年报,058001001,2008-03-13 00:00:00,2008-03-13 00:00:00,CNY,6161614576.12,,,,,,,,,,,,,42844942.47,,,6204459518.59,807104098.32,,,,,,405050712.97,2390281005.6,489086803.27,,,4091522620.16,,,2112936898.43,,,5950.0,,,,,,5950.0,737464883.28,41000000.0,,,,,,,778464883.28,,,-778458933.28,,,,,4146323.1,,,4146323.1,,760139114.4,,,,,,,760139114.4,,,-755992791.3,,,,578485173.85,3895735974.48,,,4474221148.33,1616375200.07,1050087.95,84863162.14,84863162.14,,3228097.47,8887581.95,,,,,140744.01,,-4938430.26,-1769450.0,-44290603.36,-44290603.36,,,-115210408.13,-54278723.79,618879640.38,,,,2112936898.43,,,,,4474221148.33,3895735974.48,,,,,578485173.85,23.810023876,,,,,,,,,,,,,166.3201977239,,,23.0234752974,-15.1100125992,,,,,,61.5048290566,49.3237737785,-10.6374535426,,,22.149369956,,,24.7521731468,,,,,,,,,,36.3545231662,,,,,,,,43.9352711809,,,-43.934171048,,,,,-87.2428983994,,,-87.2428983994,,296.5174461952,,,,,,,296.5174461952,,,-374.8646300541,,,,-41.7825009607,,,,,38.2554623272,179.3106794932,31.2470383184,31.2470383184,,87.547683343,-26.2526325638,,,,,,,84.6939643262,-313.4677217343,,,,,30.9325026078,37.18564377,-16.3150488883,,,,24.7521731468,,,,,14.9597455169,34.4132463828,,,,,-41.7825009607,标准无保留意见,,71562782.14,41.4829575
72,600519.SH,600519,贵州茅台,10002602,通用,2006-09-30 00:00:00,三季报,2006三季报,058001001,2007-10-23 00:00:00,2007-10-23 00:00:00,CNY,4461142603.77,,,,,,,,,,,,272461.35,27832586.61,,,4489247651.73,516038135.81,,,,,,256167696.97,1848630550.03,377082194.07,,,2997918576.88,,,1491329074.85,,,,,,,,,,544324382.76,,,,,,,,544324382.76,,,-544324382.76,,,,,3920036.15,,,3920036.15,,757807440.15,,,,,,,757807440.15,,,-753887404.0,,,,193117288.09,3899690136.33,,,4092807424.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4165283163,,,,,,,,,,,,-48.4682399228,55.7336295034,,,34.5175545142,31.3377696805,,,,,,53.0314248453,48.449242224,-41.8061099452,,,22.1857355762,,,68.7558184838,,,,,,,,,,40.0619030992,,,,,,,,40.0619030992,,,-40.0619030992,,,,,,,,,,329.5742762599,,,,,,,329.5742762599,,,-327.3521462004,,,,-39.4008490645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,600519.SH,600519,贵州茅台,10002602,通用,2006-06-30 00:00:00,中报,2006中报,058001001,2007-08-17 00:00:00,2007-08-17 00:00:00,CNY,2742112327.48,,,,,,,,,,,,56235.55,40528365.32,,,2782696928.35,386539030.86,,,,,,177709704.01,1367372390.96,255716112.92,,,2187337238.75,,,595359689.6,,,,,,,,,,311947422.33,,,,,,,,311947422.33,,,-311947422.33,,,,,463048.02,,,463048.02,,756269723.23,42665714.49,,,,,,756269723.23,,,-755806675.21,,,,-472394407.94,3897938716.22,,,3425544308.28,603117899.92,,40854031.59,40854031.59,,303570.91,4217782.96,,,,1544.65,,,429831.93,,18049310.48,18049310.48,,,41179865.32,12233724.09,-125027872.25,,,,595359689.6,,,,,3425544308.28,3897938716.22,,,,,-472394407.94,32.0668535266,,,,,,,,,,,,-89.3639341125,169.6297401382,,,33.0246206291,2.9427096983,,,,,,39.7887322779,54.1030542279,-3.624964214,,,32.144506271,,,36.3613233956,,,,,,,,,,28.5426716255,,,,,,,,28.5426716255,,,-28.5426716255,,,,,,,,,,2697.154652594,,,,,,,2697.154652594,,,-2695.4420137249,,,,-383.0618403054,,,,,19.9745095038,,29.0077436938,29.0077436938,,257.1429193278,-8.7715039285,,,,,,,105.3014093221,,,,,,61.1122567738,140.2550635924,-4.5542529501,,,,36.3613233956,,,,,11.7554417914,34.489246828,,,,,-383.0618403054,,,29048688.61,32.5328224744
74,600519.SH,600519,贵州茅台,10002602,通用,2006-03-31 00:00:00,一季报,2006一季报,058001001,2007-04-28 00:00:00,2007-04-28 00:00:00,CNY,1615997366.97,,,,,,,,,,,,,3466834.86,,,1619464201.83,242178377.14,,,,,,127524666.3,858102495.56,166738587.29,,,1394544126.29,,,224920075.54,,,,,,,,,,104817335.87,,,,,,,,104817335.87,,,-104817335.87,,,,,1334218.36,,,1334218.36,,34997836.48,,,,,,,34997836.48,,,-33663618.12,,,,86439121.55,997408555.63,,,1083847677.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.197423115,,,,,,,,,,,,,-59.5781458778,,,27.558419797,69.3615695611,,,,,,45.004734867,61.0581470871,-36.739528188,,,35.7477879353,,,-7.1656356689,,,,,,,,,,2.7729809638,,,,,,,,2.7729809638,,,-2.7729809638,,,,,,,,,,155.5717899437,,,,,,,155.5717899437,,,-145.828656975,,,,-31.7215323739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,600519.SH,600519,贵州茅台,10002602,通用,2005-12-31 00:00:00,年报,2005年报,058001001,2006-04-05 00:00:00,2006-04-05 00:00:00,CNY,4976668595.34,,,,,,,,,,,,50557133.43,16087755.58,,0.0,5043313484.35,950764775.72,,,,,,250797895.85,1600737072.95,547306251.51,,0.0,3349605996.03,,0.0,1693707488.32,,,,,,,,,,540843725.72,,,,,,,0.0,540843725.72,,0.0,-540843725.72,,,,,32502077.9,,0.0,32502077.9,,191703825.82,,,,,,0.0,191703825.82,,0.0,-159201747.92,,,0.0,993662014.68,,,,,1169122125.71,-1324018.35,64659106.39,64659106.39,,1721214.26,12051388.76,,,-6145179.69,,,,-32264593.95,-427953.6,0.0,,,,-166808430.13,-86411335.0,739535163.92,,,0.0,1693707488.32,,,,,3891989433.53,2898327418.85,,,,0.0,993662014.68,36.4790745915,,,,,,,,,,,,-58.9840310158,-66.1852720692,,,32.1170068097,9.9956241122,,,,,,56.9068502082,23.2902085736,5.4600512387,,,17.8806229568,,,73.5739318146,,,,,,,,,,52.2688403739,,,,,,,,52.2688403739,,,-52.2688403739,,,,,,,,,,207.6395526121,,,,,,,207.6395526121,,,-155.4813619169,,,,77.9863075382,,,,,36.8719514986,-273.7677683447,17.3730963119,17.3730963119,,905.3525643871,5.9549590213,,,-376.1081198975,,,,-27.2863295312,-35.8308133933,,,,,65.1563853608,-54.4150511073,20.9403888358,,,,73.5739318146,,,,,34.2839807614,23.8576378896,,,,,77.9863075382,标准无保留意见,,50580496.34,50.4557919045
76,600519.SH,600519,贵州茅台,10002602,通用,2005-09-30 00:00:00,三季报,2005三季报,058001001,2005-10-25 00:00:00,2005-10-25 00:00:00,CNY,3318894379.77,,,,,,,,,,,,528725.1,17871918.03,,0.0,3337295022.9,392909166.24,,,,,,167395485.75,1245294702.98,647975575.64,,0.0,2453574930.61,,0.0,883720092.29,,,,,,,,,,388631291.39,,,,,,,0.0,388631291.39,,0.0,-388631291.39,,,,,,,,,,176408943.0,,,,,,0.0,176408943.0,,0.0,-176408943.0,,,0.0,318679857.9,,,,,734632419.82,,14382986.7,14382986.7,,84999.84,2203602.24,,-7270021.37,46238296.43,,,,-14225903.98,-23718.23,0.0,,,,9748865.66,-82831092.43,180779657.61,,,0.0,883720092.29,,,,,3217007276.75,2898327418.85,,,,0.0,318679857.9,34.3108457263,,,,,,,,,,,,,-26.2825633112,,,33.7433213039,-31.4255935611,,,,,,37.7495310589,14.422743931,90.6898327884,,,15.5916337739,,,137.1287838195,,,,,,,,,,70.3096887886,,,,,,,,70.3096887886,,,-70.3096887886,,,,,,,,,,170.3890279944,,,,,,,170.3890279944,,,-170.3890279944,,,,302.1624246619,,,,,36.5296234666,,-64.6225391934,-64.6225391934,,-33.3334745098,-20.5320358205,,-433.5526668693,-53.7546953808,,,,36.2268597211,,,,,,103.2335492627,10.9445116033,66.459545371,,,,137.1287838195,,,,,32.9732545946,23.8576378896,,,,,302.1624246619,,,32146744.57,42.8342622996
77,600519.SH,600519,贵州茅台,10002602,通用,2005-06-30 00:00:00,中报,2005中报,058001001,2005-08-17 00:00:00,2005-08-17 00:00:00,CNY,2076306245.1,,,,,,,,,,,,528725.1,15031118.34,,0.0,2091866088.54,375489465.93,,,,,,127127345.04,887310376.69,265334389.59,,0.0,1655261577.25,,0.0,436604511.29,,,,,,,,,,242680051.99,,,,,,,0.0,242680051.99,,0.0,-242680051.99,,,,,,,,,,27037107.96,,,,,,0.0,27037107.96,,0.0,-27037107.96,,,0.0,166887351.34,,,,,502705034.94,,31667890.95,31667890.95,,84999.84,4623317.43,,-3257900.75,33325369.2,,,,-8107880.45,-23718.23,0.0,,,,25559734.65,-30390522.33,-119581813.96,,,0.0,436604511.29,,,,,3065214770.19,2898327418.85,,,,0.0,166887351.34,42.2177372029,,,,,,,,,,,,52.3084392442,11.4896744648,,,41.9390147366,8.5731956939,,,,,,26.5984525075,10.454681087,1.2032810438,,,9.4921623236,,,1249.4270531152,,,,,,,,,,75.439727952,,,,,,,,75.439727952,,,-75.439727952,,,,,,,,,,398.6192220179,,,,,,,398.6192220179,,,-398.6192220179,,,,199.7788562447,,,,,38.0822348868,,19.1439152664,19.1439152664,,-0.0002117647,91.3203724632,,-60.4584012614,-30.8064318332,,,,18.5862754758,,,,,,124.6836337022,17.9893221088,63.3964795767,,,,1249.4270531152,,,,,41.0727474484,23.8576378896,,,,,199.7788562447,,,21918109.09,46.3366037074
78,600519.SH,600519,贵州茅台,10002602,通用,2005-03-31 00:00:00,一季报,2005一季报,058001001,2005-04-23 00:00:00,2005-04-23 00:00:00,CNY,1260553705.14,,,,,,,,,,,,455943.93,8576634.93,,0.0,1269586284.0,142994882.35,,,,,,87945173.94,532790492.8,263574681.81,,0.0,1027305230.9,,0.0,242281053.1,,,,,,,,,,101989194.91,,,,,,,0.0,101989194.91,,0.0,-101989194.91,,,,,,,,,,13693935.66,,,,,,0.0,13693935.66,,0.0,-13693935.66,,,0.0,126597922.53,,,,,383941417.26,,15524717.93,15524717.93,,42500.01,967986.57,,-3505403.97,55553692.55,,,,-3746924.02,187658.6,0.0,,,,53328812.76,-37039192.3,-222974212.29,,,0.0,242281053.1,,,,,3024925341.38,2898327418.85,,,,0.0,126597922.53,52.7238995431,,,,,,,,,,,,,8.7905687843,,,52.3629585386,-44.6758562891,,,,,,172.9075556106,-7.2238395025,76.0922583112,,,1.247473743,,,233.574015414,,,,,,,,,,38.7534213952,,,,,,,,38.7534213952,,,-38.7534213952,,,,,,,,,,329.7993901974,,,,,,,329.7993901974,,,-329.7993901974,,,,150.8572034573,,,,,41.5030765759,,21.9982439321,21.9982439321,,0.0,-40.9071545482,,-11.7002854224,24.4711684456,,,,44.4688076086,,,,,,182.9201607155,-690.3944665902,49.7609422313,,,,233.574015414,,,,,44.6411853845,23.8464498067,,,,,150.8572034573,,,14802026.52,50.6265643245
79,600519.SH,600519,贵州茅台,10002602,通用,2004-12-31 00:00:00,年报,2004年报,058001001,2005-04-23 00:00:00,2005-04-23 00:00:00,CNY,3646470061.61,,,,,,,,,,,,123262072.51,47576179.27,,0.0,3817308313.39,864365999.46,,,,,,159838716.74,1298348904.97,518970212.02,,0.0,2841523833.19,,0.0,975784480.2,,,,,,,,,,355190020.75,,,,,,,0.0,355190020.75,,0.0,-355190020.75,,,,,,,,,,62314427.45,,,,,,0.0,62314427.45,,0.0,-62314427.45,,,0.0,558280032.0,,,,,854172175.46,761947.03,55088524.05,55088524.05,,171205.04,11374067.69,,651300.25,2225642.51,,210396.99,,-25348043.32,-315063.71,0.0,,,,-478734574.06,-55960435.45,611487337.72,,,0.0,975784480.2,,,,,2898327418.85,2340047386.85,,,,0.0,558280032.0,19.2518779588,,,,,,,,,,,,51.3952353363,5.9387054303,,,19.8860087758,35.3681395808,,,,,,-22.3265051953,31.6875263265,25.9133939202,,,26.7174819205,,,3.6187758557,,,,,,,,,,6.0646886383,,,,,,,,6.0646886383,,,-6.0646886383,,,,,,,,,,31.5039102303,,,,,,,31.5039102303,,,-32.3417640066,,,,-0.260775539,,,,,40.314951945,-62.8778545011,-5.6561206384,-5.6561206384,,0.7088233626,114.7096491936,,200.0,32.7902808201,,,,-57.9295103745,,,,,,-245.9213994333,15.1955869013,25.7043747141,,,,3.6187758557,,,,,23.8577437488,31.4406155269,,,,-100.0,-0.260775539,标准无保留意见,,33618178.27,52.770612931
80,600519.SH,600519,贵州茅台,10002602,通用,2004-09-30 00:00:00,三季报,2004三季报,058001001,2004-10-20 00:00:00,2004-10-20 00:00:00,CNY,2471054635.85,,,,,,,,,,,,,24243813.72,,0.0,2495298449.57,572967651.7,,,,,,121521637.47,1088327949.67,339806043.23,,0.0,2122623282.07,,0.0,372675167.5,,,,,,,,,,228190946.83,,,,,,,0.0,228190946.83,,0.0,-228190946.83,,,,,,,,,,65242641.06,,,,,,0.0,65242641.06,,0.0,-65242641.06,,,0.0,79241579.61,,,,,538075474.88,,40655791.49,40655791.49,,127500.03,2772944.12,,-1362568.65,99984845.62,,627297.24,,-22307046.38,,0.0,,,,-301491174.8,-93010654.28,108602758.23,,,0.0,372675167.5,,,,,2419288966.46,2340047386.85,,,,0.0,79241579.61,18.7515335431,,,,,,,,,,,,,-19.7592074331,,,18.1667031428,38.8379045692,,,,,,4.5990492252,23.8608334548,28.344401572,,,26.9285461469,,,-15.1813224752,,,,,,,,,,-23.9018244038,,,,,,,,-23.9018244038,,,23.9018244038,,,,,,,,,,27.852795465,,,,,,,27.852795465,,,-27.852795465,,,,-10.4465897423,,,,,51.7844551271,,-14.8616018788,-14.8616018788,,0.0,11.6526176684,,73.2263272599,39.2578070389,,7465.3543117162,,-84.0053876586,,,,,,-139.7667160903,-68.230589999,-25.4307609947,,,100.0,-15.1813224752,,,,,29.4573028388,31.4406155269,,,,,-10.4465897423,未经审计,,22506325.9,
81,600519.SH,600519,贵州茅台,10002602,通用,2004-06-30 00:00:00,中报,2004中报,058001001,2004-07-28 00:00:00,2004-07-28 00:00:00,CNY,1459948868.5,,,,,,,,,,,,347141.04,13482072.14,,0.0,1473778081.68,345839931.79,,,,,,100417771.72,803325280.52,262179631.78,,0.0,1511762615.81,,0.0,-37984534.13,,,,,,,,,,138326737.52,,,,,,,0.0,138326737.52,,0.0,-138326737.52,,,,,,,,,,-9054041.39,,,,,,0.0,-9054041.39,,0.0,9054041.39,,,0.0,-167257230.26,,,,,364062064.43,,26579528.53,26579528.53,,85000.02,2416531.69,,-2030370.94,48162524.47,,,,-9958861.97,,0.0,,,,-103549319.19,-37056787.13,-326694844.04,,,0.0,-37984534.13,,,,,2172790156.59,2340047386.85,,,,0.0,-167257230.26,26.6196835326,,,,,,,,,,,,,53.415240065,,,26.852245788,10.5163811934,,,,,,30.5720110371,23.1175308738,70.8574871367,,,26.42557442,,,-11.8312555808,,,,,,,,,,-31.2608322884,,,,,,,,-31.2608322884,,,31.2608322884,,,,,,,,,,-202.2108042842,,,,,,,-202.2108042842,,,202.2108042842,,,,31.4683504469,,,,,44.1711089488,,-25.2743651726,-25.2743651726,,0.0,47.48960482,,-119.947797094,96.6427077422,,,,-127.8348807427,,,,,,7.791476855,-145.9339886058,1.7245932903,,,,-11.8312555808,,,,,41.4347355256,31.4406155269,,,,,31.4683504469,未经审计,,14977871.93,
